"x","y","Z_cell"
0.27219,0.63563,"stroma"
0.27494,0.63522,"stroma"
0.26573,0.64167,"stroma"
0.26782,0.64167,"necrosis"
0.27103,0.64385,"stroma"
0.27001,0.64522,"stroma"
0.26698,0.63899,"stroma"
0.27266,0.64753,"stroma"
0.27489,0.6514,"necrosis"
0.27061,0.65058,"stroma"
0.26777,0.64576,"stroma"
0.26815,0.65567,"stroma"
0.27517,0.65467,"stroma"
0.26847,0.65258,"stroma"
0.27345,0.65185,"stroma"
0.27178,0.64867,"stroma"
0.26545,0.64981,"necrosis"
0.27247,0.64594,"tumor"
0.26787,0.6539,"tumor"
0.26545,0.65553,"stroma"
0.26922,0.64881,"stroma"
0.26717,0.64703,"stroma"
0.27089,0.65485,"stroma"
0.26908,0.64622,"stroma"
0.26968,0.65231,"stroma"
0.26703,0.64972,"stroma"
0.26987,0.6544,"stroma"
0.26563,0.65281,"stroma"
0.27047,0.64685,"tumor"
0.26903,0.6509,"stroma"
0.26591,0.65531,"tumor"
0.26508,0.64722,"stroma"
0.26656,0.65072,"stroma"
0.26703,0.65262,"stroma"
0.2734,0.65394,"stroma"
0.26749,0.65099,"stroma"
0.27461,0.64722,"tumor"
0.26787,0.64831,"stroma"
0.26587,0.65376,"stroma"
0.26852,0.66512,"stroma"
0.2721,0.65608,"stroma"
0.26787,0.65753,"stroma"
0.27336,0.65985,"stroma"
0.26875,0.66008,"stroma"
0.26898,0.66212,"stroma"
0.26503,0.65971,"stroma"
0.26805,0.66353,"stroma"
0.27066,0.65671,"stroma"
0.27061,0.65658,"stroma"
0.2734,0.66276,"stroma"
0.27475,0.66576,"stroma"
0.26615,0.65985,"stroma"
0.27447,0.66003,"stroma"
0.26712,0.66135,"stroma"
0.26749,0.65621,"stroma"
0.27378,0.65799,"stroma"
0.27522,0.65753,"stroma"
0.27322,0.66012,"stroma"
0.27029,0.66153,"tumor"
0.26712,0.65899,"stroma"
0.26596,0.6583,"stroma"
0.26615,0.6658,"stroma"
0.27312,0.66503,"stroma"
0.27452,0.66235,"stroma"
0.27531,0.65821,"tumor"
0.26912,0.65603,"stroma"
0.2654,0.65576,"stroma"
0.27243,0.66035,"tumor"
0.26666,0.66408,"stroma"
0.26996,0.6569,"stroma"
0.2695,0.65849,"stroma"
0.27052,0.66358,"stroma"
0.26503,0.65717,"stroma"
0.26615,0.66289,"stroma"
0.26619,0.67557,"stroma"
0.26912,0.66662,"blood"
0.27224,0.66689,"stroma"
0.26889,0.66821,"stroma"
0.27508,0.66712,"stroma"
0.27192,0.67444,"stroma"
0.27531,0.67407,"stroma"
0.27299,0.67616,"stroma"
0.26912,0.67117,"stroma"
0.27336,0.66839,"stroma"
0.26726,0.67194,"stroma"
0.26633,0.66844,"stroma"
0.2734,0.67421,"stroma"
0.26959,0.66998,"stroma"
0.26815,0.66671,"stroma"
0.26759,0.67076,"stroma"
0.26996,0.67285,"stroma"
0.27401,0.67048,"stroma"
0.27196,0.67071,"stroma"
0.2734,0.66803,"stroma"
0.26517,0.67021,"stroma"
0.26936,0.66612,"stroma"
0.2734,0.67226,"stroma"
0.27196,0.67585,"stroma"
0.27364,0.66603,"stroma"
0.27084,0.67162,"stroma"
0.26605,0.66953,"lymphocyte"
0.26889,0.66612,"blood"
0.27243,0.66844,"stroma"
0.26582,0.67271,"stroma"
0.26736,0.6688,"lymphocyte"
0.26857,0.66698,"tumor"
0.2674,0.6753,"stroma"
0.26531,0.66744,"stroma"
0.27033,0.67021,"stroma"
0.26535,0.67585,"stroma"
0.27285,0.67498,"stroma"
0.26931,0.6763,"stroma"
0.26726,0.67994,"stroma"
0.27364,0.68521,"necrosis"
0.27098,0.68371,"stroma"
0.26652,0.68621,"stroma"
0.27145,0.68039,"necrosis"
0.26582,0.68221,"stroma"
0.26903,0.6858,"stroma"
0.26647,0.68453,"stroma"
0.27433,0.68566,"necrosis"
0.2654,0.67862,"stroma"
0.27238,0.68612,"stroma"
0.26647,0.67744,"stroma"
0.27285,0.67671,"stroma"
0.27531,0.67707,"stroma"
0.27461,0.68634,"stroma"
0.27005,0.68484,"necrosis"
0.27243,0.67835,"stroma"
0.27457,0.68066,"necrosis"
0.2714,0.67753,"stroma"
0.26996,0.68639,"stroma"
0.26861,0.68598,"stroma"
0.27047,0.67994,"stroma"
0.26791,0.67821,"stroma"
0.26861,0.68044,"stroma"
0.26689,0.68171,"stroma"
0.26819,0.68348,"stroma"
0.27368,0.6858,"tumor"
0.27373,0.68216,"stroma"
0.27382,0.67771,"stroma"
0.26945,0.68212,"stroma"
0.27136,0.68021,"tumor"
0.26642,0.67698,"stroma"
0.27359,0.69607,"blood"
0.26596,0.69184,"stroma"
0.26615,0.69307,"stroma"
0.27452,0.6878,"stroma"
0.27494,0.69266,"stroma"
0.27461,0.69534,"stroma"
0.27043,0.69525,"stroma"
0.27154,0.69534,"lymphocyte"
0.27499,0.69043,"stroma"
0.26647,0.6873,"stroma"
0.27266,0.69521,"lymphocyte"
0.27005,0.68971,"stroma"
0.27005,0.69661,"stroma"
0.26857,0.69639,"stroma"
0.27317,0.69052,"stroma"
0.27373,0.68907,"stroma"
0.27303,0.68816,"stroma"
0.27266,0.69248,"stroma"
0.26652,0.69534,"lymphocyte"
0.27145,0.69634,"lymphocyte"
0.27317,0.69443,"stroma"
0.27229,0.69657,"lymphocyte"
0.27275,0.68962,"lymphocyte"
0.27517,0.68939,"stroma"
0.26959,0.69375,"lymphocyte"
0.2687,0.69457,"stroma"
0.26587,0.69162,"stroma"
0.27224,0.68675,"stroma"
0.26945,0.68716,"stroma"
0.27261,0.6923,"stroma"
0.27122,0.68857,"stroma"
0.26736,0.6938,"stroma"
0.27499,0.69266,"stroma"
0.27429,0.69357,"blood"
0.26745,0.69157,"stroma"
0.27038,0.69498,"stroma"
0.26642,0.69598,"stroma"
0.26894,0.70561,"lymphocyte"
0.27252,0.69966,"lymphocyte"
0.27215,0.70143,"lymphocyte"
0.27303,0.7032,"lymphocyte"
0.26633,0.7067,"stroma"
0.26796,0.70607,"lymphocyte"
0.27299,0.70216,"lymphocyte"
0.27038,0.70348,"blood"
0.27015,0.70598,"lymphocyte"
0.27247,0.6988,"lymphocyte"
0.27224,0.69793,"lymphocyte"
0.27354,0.6973,"stroma"
0.27322,0.70475,"blood"
0.27145,0.69907,"lymphocyte"
0.26922,0.70479,"lymphocyte"
0.26852,0.69689,"stroma"
0.27359,0.70007,"lymphocyte"
0.27173,0.69789,"lymphocyte"
0.27057,0.69898,"lymphocyte"
0.27154,0.70293,"blood"
0.27294,0.7007,"lymphocyte"
0.26917,0.70384,"stroma"
0.27499,0.69825,"stroma"
0.26801,0.70161,"stroma"
0.27126,0.7057,"lymphocyte"
0.27373,0.7027,"lymphocyte"
0.27192,0.70357,"stroma"
0.26973,0.70316,"stroma"
0.27406,0.69952,"stroma"
0.27094,0.70657,"lymphocyte"
0.26605,0.69875,"stroma"
0.27447,0.70598,"lymphocyte"
0.27159,0.70034,"lymphocyte"
0.26503,0.70384,"stroma"
0.27517,0.70598,"lymphocyte"
0.26991,0.70189,"stroma"
0.26852,0.70661,"lymphocyte"
0.27531,0.70416,"stroma"
0.27005,0.70425,"stroma"
0.27271,0.7017,"lymphocyte"
0.26996,0.70666,"lymphocyte"
0.26633,0.69975,"stroma"
0.26968,0.70325,"stroma"
0.27071,0.70461,"stroma"
0.2661,0.70698,"stroma"
0.27047,0.69889,"lymphocyte"
0.26508,0.6992,"stroma"
0.26708,0.70357,"stroma"
0.27271,0.6978,"stroma"
0.27075,0.71688,"lymphocyte"
0.2742,0.71702,"lymphocyte"
0.27057,0.7157,"lymphocyte"
0.27187,0.71638,"lymphocyte"
0.27336,0.71497,"lymphocyte"
0.27047,0.71029,"lymphocyte"
0.26749,0.71506,"lymphocyte"
0.26973,0.71606,"stroma"
0.2688,0.70957,"lymphocyte"
0.26787,0.7132,"lymphocyte"
0.26601,0.71597,"lymphocyte"
0.26824,0.71002,"lymphocyte"
0.26717,0.70838,"lymphocyte"
0.27112,0.71252,"lymphocyte"
0.26615,0.70929,"stroma"
0.26861,0.71088,"lymphocyte"
0.26629,0.71697,"lymphocyte"
0.27233,0.71488,"lymphocyte"
0.26936,0.70829,"stroma"
0.26894,0.71297,"lymphocyte"
0.26731,0.71211,"lymphocyte"
0.27392,0.70929,"lymphocyte"
0.27345,0.7107,"lymphocyte"
0.26819,0.71534,"stroma"
0.27289,0.71384,"lymphocyte"
0.26731,0.70716,"lymphocyte"
0.27285,0.70988,"lymphocyte"
0.2674,0.71097,"stroma"
0.27443,0.71388,"ductal epithelium"
0.27103,0.7112,"lymphocyte"
0.26801,0.70775,"lymphocyte"
0.2654,0.71307,"lymphocyte"
0.26926,0.71357,"lymphocyte"
0.26857,0.71434,"lymphocyte"
0.27047,0.70766,"lymphocyte"
0.27359,0.7132,"ductal epithelium"
0.27443,0.71225,"ductal epithelium"
0.27145,0.71193,"lymphocyte"
0.2742,0.71129,"lymphocyte"
0.26647,0.70752,"lymphocyte"
0.27433,0.7147,"lymphocyte"
0.27122,0.70848,"stroma"
0.27536,0.71161,"ductal epithelium"
0.27168,0.71425,"stroma"
0.26554,0.71443,"lymphocyte"
0.27513,0.70825,"lymphocyte"
0.26726,0.70948,"stroma"
0.27485,0.7077,"ductal epithelium"
0.27396,0.70829,"lymphocyte"
0.27303,0.71584,"stroma"
0.27517,0.70934,"lymphocyte"
0.27271,0.70725,"stroma"
0.2741,0.71297,"ductal epithelium"
0.26898,0.71629,"stroma"
0.26838,0.71729,"lymphocyte"
0.27164,0.71002,"lymphocyte"
0.27075,0.71097,"lymphocyte"
0.26531,0.71502,"stroma"
0.27196,0.71279,"stroma"
0.27345,0.71179,"ductal epithelium"
0.27024,0.70957,"stroma"
0.27499,0.71666,"lymphocyte"
0.27098,0.71375,"lymphocyte"
0.26717,0.71461,"stroma"
0.26489,0.71625,"stroma"
0.26977,0.71179,"stroma"
0.27094,0.71361,"stroma"
0.26587,0.70998,"stroma"
0.27098,0.71865,"lymphocyte"
0.27057,0.72543,"lymphocyte"
0.27024,0.72461,"lymphocyte"
0.27019,0.71997,"lymphocyte"
0.26833,0.71897,"lymphocyte"
0.27522,0.72061,"lymphocyte"
0.26722,0.72029,"lymphocyte"
0.26777,0.72206,"lymphocyte"
0.2742,0.72415,"lymphocyte"
0.2667,0.72443,"blood"
0.27266,0.72593,"lymphocyte"
0.26559,0.72193,"lymphocyte"
0.27117,0.72584,"lymphocyte"
0.26843,0.71984,"lymphocyte"
0.26861,0.7207,"lymphocyte"
0.26991,0.71843,"lymphocyte"
0.27178,0.72506,"lymphocyte"
0.27285,0.71838,"lymphocyte"
0.27187,0.72752,"lymphocyte"
0.27299,0.72052,"blood"
0.27015,0.71915,"lymphocyte"
0.27173,0.72034,"blood"
0.2661,0.72452,"stroma"
0.2674,0.72129,"lymphocyte"
0.26633,0.71834,"lymphocyte"
0.27336,0.72106,"blood"
0.26661,0.71965,"lymphocyte"
0.26833,0.72465,"blood"
0.27001,0.72047,"lymphocyte"
0.26894,0.72502,"stroma"
0.27461,0.72361,"lymphocyte"
0.2714,0.72138,"blood"
0.27354,0.7262,"lymphocyte"
0.2714,0.71756,"lymphocyte"
0.26926,0.72156,"lymphocyte"
0.26508,0.71784,"lymphocyte"
0.26722,0.71934,"lymphocyte"
0.27029,0.72711,"lymphocyte"
0.26563,0.72256,"lymphocyte"
0.27159,0.72093,"blood"
0.27164,0.71906,"stroma"
0.27471,0.71797,"lymphocyte"
0.26633,0.7232,"stroma"
0.27173,0.72674,"lymphocyte"
0.27392,0.71934,"lymphocyte"
0.27461,0.72215,"lymphocyte"
0.27136,0.72361,"lymphocyte"
0.27396,0.72229,"stroma"
0.26512,0.72674,"stroma"
0.26861,0.72661,"stroma"
0.27326,0.7217,"blood"
0.26666,0.7222,"lymphocyte"
0.27154,0.72206,"blood"
0.27187,0.7197,"stroma"
0.27075,0.72106,"stroma"
0.27108,0.72456,"stroma"
0.2728,0.7242,"lymphocyte"
0.27308,0.72293,"stroma"
0.26857,0.7257,"blood"
0.26568,0.71993,"stroma"
0.27447,0.72061,"lymphocyte"
0.27224,0.71752,"lymphocyte"
0.26838,0.71734,"lymphocyte"
0.27294,0.72511,"lymphocyte"
0.2735,0.72511,"lymphocyte"
0.2734,0.71743,"stroma"
0.27019,0.72243,"stroma"
0.27443,0.72647,"stroma"
0.27266,0.72693,"stroma"
0.26638,0.72629,"stroma"
0.27387,0.72084,"stroma"
0.26852,0.72674,"stroma"
0.27503,0.72215,"stroma"
0.26936,0.72306,"stroma"
0.26703,0.71911,"stroma"
0.2735,0.72724,"stroma"
0.26777,0.72297,"stroma"
0.27424,0.72497,"stroma"
0.27312,0.71956,"stroma"
0.27271,0.72997,"lymphocyte"
0.27261,0.7307,"lymphocyte"
0.27489,0.73229,"lymphocyte"
0.27229,0.73238,"lymphocyte"
0.26917,0.73133,"lymphocyte"
0.27354,0.73074,"lymphocyte"
0.27382,0.7317,"lymphocyte"
0.26722,0.7292,"lymphocyte"
0.2734,0.72797,"lymphocyte"
0.27317,0.73302,"lymphocyte"
0.27136,0.73192,"lymphocyte"
0.27168,0.73061,"lymphocyte"
0.27252,0.7372,"lymphocyte"
0.2695,0.73074,"lymphocyte"
0.27527,0.72974,"lymphocyte"
0.27471,0.72883,"lymphocyte"
0.27205,0.72852,"lymphocyte"
0.27336,0.73529,"lymphocyte"
0.27243,0.72824,"lymphocyte"
0.27508,0.73692,"lymphocyte"
0.26768,0.73033,"lymphocyte"
0.27299,0.73424,"lymphocyte"
0.26917,0.73265,"stroma"
0.2654,0.73511,"stroma"
0.27233,0.72943,"lymphocyte"
0.27485,0.73106,"lymphocyte"
0.27433,0.73411,"lymphocyte"
0.27522,0.73065,"lymphocyte"
0.27443,0.73565,"lymphocyte"
0.27005,0.73392,"lymphocyte"
0.27364,0.73706,"lymphocyte"
0.27336,0.73747,"lymphocyte"
0.26805,0.72897,"lymphocyte"
0.27275,0.72911,"lymphocyte"
0.27084,0.73315,"lymphocyte"
0.26945,0.7302,"stroma"
0.26991,0.72888,"lymphocyte"
0.26954,0.73606,"lymphocyte"
0.26666,0.7277,"stroma"
0.27098,0.73315,"stroma"
0.26843,0.72997,"stroma"
0.26559,0.72774,"stroma"
0.27192,0.73442,"stroma"
0.26531,0.73038,"stroma"
0.26554,0.73583,"stroma"
0.27415,0.72861,"stroma"
0.27378,0.72983,"stroma"
0.27527,0.73333,"stroma"
0.27336,0.74374,"lymphocyte"
0.27443,0.74229,"lymphocyte"
0.27378,0.73851,"lymphocyte"
0.27387,0.73965,"lymphocyte"
0.27345,0.74474,"lymphocyte"
0.27289,0.74556,"stroma"
0.27164,0.73788,"lymphocyte"
0.2734,0.74288,"lymphocyte"
0.27019,0.74701,"stroma"
0.27215,0.74247,"lymphocyte"
0.27098,0.73897,"stroma"
0.26782,0.74042,"stroma"
0.26736,0.74292,"stroma"
0.27527,0.74633,"stroma"
0.26838,0.74783,"stroma"
0.26857,0.74324,"stroma"
0.27229,0.7441,"stroma"
0.27522,0.74206,"lymphocyte"
0.27382,0.74097,"stroma"
0.27527,0.74315,"lymphocyte"
0.27196,0.7412,"lymphocyte"
0.27461,0.74497,"stroma"
0.27499,0.73865,"lymphocyte"
0.27499,0.73992,"stroma"
0.26521,0.74279,"stroma"
0.27503,0.74224,"stroma"
0.27229,0.74065,"stroma"
0.27275,0.74706,"stroma"
0.26754,0.7387,"stroma"
0.26521,0.74665,"stroma"
0.27084,0.74574,"stroma"
0.27289,0.74051,"stroma"
0.2734,0.74215,"lymphocyte"
0.26568,0.74474,"stroma"
0.26991,0.74419,"stroma"
0.27494,0.74083,"stroma"
0.27029,0.74165,"stroma"
0.26805,0.74324,"stroma"
0.26931,0.7396,"stroma"
0.26912,0.74792,"stroma"
0.27145,0.74783,"stroma"
0.27126,0.74097,"stroma"
0.27229,0.74997,"stroma"
0.27392,0.74974,"stroma"
0.26936,0.75397,"lymphocyte"
0.27215,0.75446,"lymphocyte"
0.26736,0.75506,"stroma"
0.27336,0.75201,"lymphocyte"
0.26805,0.75674,"stroma"
0.27061,0.75201,"stroma"
0.26912,0.7571,"stroma"
0.27201,0.75824,"lymphocyte"
0.27415,0.75474,"stroma"
0.26656,0.75501,"stroma"
0.27331,0.74856,"stroma"
0.27229,0.74851,"stroma"
0.26549,0.74865,"stroma"
0.27308,0.75528,"stroma"
0.26777,0.75292,"stroma"
0.26852,0.75524,"stroma"
0.27238,0.7521,"lymphocyte"
0.27471,0.75737,"lymphocyte"
0.2688,0.7491,"stroma"
0.27461,0.75178,"stroma"
0.27154,0.75692,"lymphocyte"
0.26698,0.7526,"stroma"
0.27098,0.75656,"stroma"
0.27382,0.75769,"stroma"
0.27308,0.75074,"stroma"
0.27052,0.74956,"stroma"
0.26926,0.74838,"stroma"
0.2688,0.75228,"stroma"
0.26805,0.75019,"stroma"
0.27178,0.75687,"stroma"
0.27443,0.75724,"stroma"
0.26829,0.7541,"stroma"
0.2715,0.74969,"stroma"
0.2748,0.75028,"stroma"
0.27015,0.75006,"stroma"
0.27373,0.75292,"stroma"
0.27522,0.75737,"stroma"
0.27201,0.75351,"stroma"
0.27299,0.75696,"stroma"
0.27373,0.7666,"lymphocyte"
0.27494,0.76583,"lymphocyte"
0.27326,0.76092,"stroma"
0.27066,0.75896,"stroma"
0.27187,0.76342,"stroma"
0.27294,0.76519,"stroma"
0.26931,0.76405,"stroma"
0.27038,0.76133,"stroma"
0.27494,0.76142,"stroma"
0.27252,0.75951,"lymphocyte"
0.27131,0.76428,"stroma"
0.27285,0.7666,"lymphocyte"
0.27517,0.75846,"stroma"
0.27494,0.75983,"lymphocyte"
0.27499,0.76483,"stroma"
0.27387,0.76424,"stroma"
0.27015,0.76596,"stroma"
0.27117,0.76324,"lymphocyte"
0.27182,0.76687,"stroma"
0.27159,0.76124,"stroma"
0.27052,0.76364,"stroma"
0.27447,0.76833,"stroma"
0.27303,0.76614,"stroma"
0.26884,0.76142,"stroma"
0.2735,0.76773,"stroma"
0.27247,0.76842,"stroma"
0.27499,0.76474,"stroma"
0.26926,0.7596,"necrosis"
0.27103,0.76742,"stroma"
0.27075,0.76569,"stroma"
0.27471,0.77782,"lymphocyte"
0.27368,0.77232,"lymphocyte"
0.2742,0.76914,"stroma"
0.2715,0.77273,"stroma"
0.27019,0.77169,"stroma"
0.2741,0.77632,"lymphocyte"
0.27112,0.76905,"necrosis"
0.27494,0.77046,"stroma"
0.27471,0.77887,"stroma"
0.27322,0.77414,"stroma"
0.27154,0.77832,"stroma"
0.27112,0.77482,"stroma"
0.27392,0.77496,"stroma"
0.27075,0.76892,"necrosis"
0.27192,0.77028,"stroma"
0.27401,0.77828,"stroma"
0.2714,0.77269,"stroma"
0.27257,0.77682,"stroma"
0.27466,0.77269,"stroma"
0.2735,0.77051,"stroma"
0.2849,0.46444,"lymphocyte"
0.28583,0.46326,"lymphocyte"
0.28411,0.4698,"lymphocyte"
0.28546,0.47067,"lymphocyte"
0.28397,0.47076,"lymphocyte"
0.2815,0.46721,"necrosis"
0.28308,0.46112,"blood"
0.28345,0.46667,"lymphocyte"
0.28555,0.46221,"lymphocyte"
0.28541,0.46162,"lymphocyte"
0.2822,0.46694,"blood"
0.28425,0.46667,"lymphocyte"
0.28234,0.4688,"lymphocyte"
0.28541,0.46648,"lymphocyte"
0.28057,0.46817,"necrosis"
0.28499,0.46553,"stroma"
0.28029,0.46608,"tumor"
0.28452,0.46358,"blood"
0.28229,0.46585,"stroma"
0.28415,0.46662,"necrosis"
0.2822,0.47135,"lymphocyte"
0.27969,0.47603,"lymphocyte"
0.28294,0.48021,"lymphocyte"
0.28434,0.4723,"lymphocyte"
0.28546,0.47598,"lymphocyte"
0.28555,0.47157,"stroma"
0.28043,0.4758,"lymphocyte"
0.28397,0.4758,"lymphocyte"
0.28345,0.4808,"lymphocyte"
0.28271,0.47276,"lymphocyte"
0.28215,0.47875,"lymphocyte"
0.28127,0.47471,"lymphocyte"
0.28425,0.47307,"lymphocyte"
0.28466,0.47589,"lymphocyte"
0.28108,0.47344,"lymphocyte"
0.28527,0.47344,"stroma"
0.28062,0.47526,"lymphocyte"
0.28141,0.47171,"lymphocyte"
0.28145,0.48048,"stroma"
0.28513,0.47921,"stroma"
0.27801,0.48039,"tumor"
0.28327,0.47903,"stroma"
0.2821,0.47616,"stroma"
0.2815,0.47766,"stroma"
0.28336,0.47185,"stroma"
0.28564,0.47748,"lymphocyte"
0.28094,0.47253,"lymphocyte"
0.28383,0.47771,"blood"
0.28215,0.47407,"stroma"
0.28285,0.47326,"stroma"
0.27969,0.47916,"stroma"
0.28243,0.50916,"stroma"
0.27615,0.50902,"stroma"
0.27922,0.51129,"stroma"
0.28271,0.50738,"stroma"
0.28513,0.50688,"stroma"
0.28122,0.50311,"stroma"
0.28429,0.50325,"stroma"
0.28564,0.50443,"stroma"
0.27657,0.51157,"blood"
0.27922,0.50861,"stroma"
0.28155,0.51107,"stroma"
0.27755,0.5077,"stroma"
0.27587,0.50575,"stroma"
0.28117,0.50166,"blood"
0.28094,0.50479,"stroma"
0.28569,0.51097,"stroma"
0.28378,0.50252,"stroma"
0.28313,0.50707,"stroma"
0.27796,0.50334,"necrosis"
0.28276,0.5032,"stroma"
0.28076,0.51743,"lymphocyte"
0.28071,0.51575,"stroma"
0.28099,0.52197,"stroma"
0.28573,0.52079,"stroma"
0.27638,0.5132,"stroma"
0.28048,0.5192,"lymphocyte"
0.28015,0.51443,"stroma"
0.28569,0.5177,"lymphocyte"
0.28578,0.51638,"stroma"
0.27917,0.51975,"stroma"
0.27885,0.52179,"stroma"
0.27755,0.52156,"lymphocyte"
0.27964,0.51293,"stroma"
0.28252,0.51738,"stroma"
0.27578,0.5147,"stroma"
0.28411,0.5132,"blood"
0.28029,0.52097,"stroma"
0.27787,0.51502,"stroma"
0.28173,0.5202,"stroma"
0.27815,0.52197,"stroma"
0.27745,0.52738,"stroma"
0.2768,0.52633,"lymphocyte"
0.27843,0.5232,"blood"
0.28015,0.5222,"blood"
0.27773,0.52574,"blood"
0.2761,0.53111,"stroma"
0.28178,0.52643,"stroma"
0.27922,0.5302,"stroma"
0.28383,0.5312,"stroma"
0.27652,0.52897,"stroma"
0.27936,0.52806,"stroma"
0.27894,0.52524,"stroma"
0.27755,0.52388,"stroma"
0.27801,0.53097,"lymphocyte"
0.28336,0.52874,"stroma"
0.28541,0.53138,"stroma"
0.27568,0.52797,"stroma"
0.28243,0.53065,"lymphocyte"
0.2855,0.52729,"stroma"
0.27699,0.52293,"stroma"
0.27745,0.52247,"stroma"
0.28062,0.53115,"stroma"
0.27987,0.52311,"stroma"
0.27969,0.52243,"blood"
0.28024,0.52606,"lymphocyte"
0.27792,0.52434,"blood"
0.28285,0.53233,"stroma"
0.27745,0.53215,"stroma"
0.2835,0.52811,"stroma"
0.27922,0.53161,"stroma"
0.27745,0.52502,"blood"
0.27578,0.52293,"stroma"
0.2809,0.52511,"stroma"
0.28508,0.52224,"stroma"
0.27969,0.52356,"stroma"
0.28192,0.52438,"stroma"
0.28457,0.5292,"stroma"
0.28276,0.53238,"stroma"
0.28187,0.52965,"stroma"
0.28043,0.5267,"lymphocyte"
0.28169,0.52652,"stroma"
0.27801,0.52297,"stroma"
0.28038,0.52284,"stroma"
0.28471,0.52484,"stroma"
0.27634,0.52393,"stroma"
0.27634,0.54147,"lymphocyte"
0.28513,0.5411,"stroma"
0.28578,0.53651,"stroma"
0.27675,0.54215,"lymphocyte"
0.2755,0.53392,"stroma"
0.28546,0.53551,"blood"
0.28564,0.5386,"stroma"
0.28569,0.54179,"blood"
0.28536,0.53992,"stroma"
0.27596,0.54247,"lymphocyte"
0.28373,0.54097,"lymphocyte"
0.28476,0.53588,"stroma"
0.28201,0.53674,"stroma"
0.28429,0.53806,"stroma"
0.27759,0.54265,"lymphocyte"
0.27578,0.53983,"lymphocyte"
0.27917,0.53261,"stroma"
0.2755,0.53756,"necrosis"
0.27736,0.53279,"stroma"
0.28234,0.53456,"stroma"
0.28578,0.54092,"blood"
0.27727,0.53865,"stroma"
0.27675,0.53624,"stroma"
0.28034,0.53833,"stroma"
0.2849,0.53765,"stroma"
0.28569,0.53315,"lymphocyte"
0.28425,0.5357,"stroma"
0.28034,0.54256,"stroma"
0.27992,0.53556,"stroma"
0.27955,0.53833,"stroma"
0.28564,0.54247,"stroma"
0.27806,0.53915,"stroma"
0.27922,0.5426,"stroma"
0.28108,0.54083,"stroma"
0.27973,0.54042,"stroma"
0.27741,0.54083,"stroma"
0.28425,0.53901,"lymphocyte"
0.28192,0.53674,"stroma"
0.28024,0.54251,"stroma"
0.28401,0.53297,"stroma"
0.28141,0.53779,"stroma"
0.2808,0.54165,"stroma"
0.28313,0.53352,"stroma"
0.28452,0.53438,"stroma"
0.28327,0.53642,"stroma"
0.28438,0.53915,"stroma"
0.28308,0.54456,"stroma"
0.27554,0.54656,"lymphocyte"
0.28569,0.54469,"blood"
0.28173,0.55024,"stroma"
0.28322,0.54806,"stroma"
0.28527,0.5461,"stroma"
0.2782,0.54842,"stroma"
0.28029,0.54369,"stroma"
0.28448,0.5521,"stroma"
0.2768,0.54678,"stroma"
0.28192,0.55247,"stroma"
0.27703,0.54319,"stroma"
0.27643,0.54569,"stroma"
0.27996,0.54592,"lymphocyte"
0.28476,0.54483,"stroma"
0.27699,0.54756,"lymphocyte"
0.27578,0.54433,"stroma"
0.28555,0.54351,"necrosis"
0.28518,0.55106,"stroma"
0.28359,0.55142,"lymphocyte"
0.28359,0.5501,"blood"
0.27708,0.55037,"necrosis"
0.28355,0.55192,"stroma"
0.28564,0.54524,"blood"
0.27796,0.55024,"necrosis"
0.27578,0.54901,"necrosis"
0.27615,0.55042,"necrosis"
0.27945,0.54333,"stroma"
0.28587,0.54965,"blood"
0.27936,0.55151,"stroma"
0.2829,0.54992,"stroma"
0.28541,0.54792,"stroma"
0.28099,0.5471,"stroma"
0.28103,0.54847,"stroma"
0.28122,0.55265,"blood"
0.28052,0.55037,"stroma"
0.28313,0.54592,"stroma"
0.27922,0.54783,"stroma"
0.27596,0.54656,"stroma"
0.2754,0.55024,"stroma"
0.27852,0.54906,"stroma"
0.28471,0.54369,"stroma"
0.28452,0.54838,"stroma"
0.2835,0.54706,"stroma"
0.2848,0.54588,"stroma"
0.27545,0.55192,"stroma"
0.2802,0.54542,"stroma"
0.27717,0.55746,"stroma"
0.27992,0.56133,"stroma"
0.28173,0.55878,"stroma"
0.27852,0.55824,"stroma"
0.2848,0.55337,"stroma"
0.28001,0.55696,"stroma"
0.28578,0.56069,"stroma"
0.28462,0.55869,"stroma"
0.28355,0.55733,"lymphocyte"
0.27545,0.56237,"stroma"
0.27661,0.55624,"lymphocyte"
0.28448,0.56055,"lymphocyte"
0.27987,0.55306,"stroma"
0.28345,0.55574,"stroma"
0.27661,0.56151,"lymphocyte"
0.28187,0.55596,"lymphocyte"
0.28476,0.55487,"lymphocyte"
0.28076,0.55442,"lymphocyte"
0.28066,0.56001,"stroma"
0.27843,0.56242,"stroma"
0.28345,0.5631,"stroma"
0.27703,0.55919,"stroma"
0.28513,0.55601,"stroma"
0.28155,0.56274,"stroma"
0.28248,0.56051,"stroma"
0.27559,0.55328,"stroma"
0.27768,0.5556,"stroma"
0.28103,0.56137,"stroma"
0.27959,0.55851,"stroma"
0.28322,0.55869,"stroma"
0.2848,0.55719,"stroma"
0.28299,0.56274,"stroma"
0.27657,0.55328,"stroma"
0.28527,0.56192,"stroma"
0.27578,0.55742,"stroma"
0.28564,0.55687,"stroma"
0.2821,0.55369,"stroma"
0.27852,0.55483,"stroma"
0.28029,0.55606,"blood"
0.27629,0.56778,"lymphocyte"
0.27894,0.56646,"stroma"
